athlete_id;athlete_name;country;club;gender;id_copy;instance
GER00026;SCHMIDT Ina;GER;SV Diana Ober-Roden;J;GER00026;1
GER00027;BIENEK Christian;GER;Hessen;J;GER00027;1
GER00028;BLUMTRITT Karl-Heinz;GER;SG Bothfeld;M;GER00028;1
GER00029;BISCHOFF-SCHMITTBERGER Verena;GER;Hessen;W;GER00029;1
GER00030;TOLLERIAN Manuela;GER;-;W;GER00030;1
GER00031;KREPS Bernhard;GER;SV Diana Ober-Roden;G;GER00031;1
GER00032;LOWER Christian;GER;KKSV Wabern;J;GER00032;1
GER00033;BUSCH Regina;GER;Baden;W;GER00033;1
GER00034;HILLENBRAND Steffen;GER;SSV Kronau;J;GER00034;1
GER00035;WEISSMANN Karl-Ernst;GER;ASC Freudenstadt;M;GER00035;2
GER00036;SEIDEWITZ Paul;GER;SV Diana Ober-Roden;M;GER00036;1
GER00037;MOCH Christine;GER;SSV Kronau;W;GER00037;1
GER00038;LEWERTH Tim;GER;SV Diana Ober-Roden;J;GER00038;1
GER00039;BRAUN Carmen;GER;SV Diana Ober-Roden;W;GER00039;1
GER00040;BLOCK Rene;GER;-;J;GER00040;1
GER00041;KRAL Sebastian;GER;-;J;GER00041;1
GER00042;HENNE Andreas;GER;SV Dietersweiler;M;GER00042;3
GER00043;METZ Barbara;GER;SV Huttenthal;W;GER00043;1
GER00044;BUTZ Benjamin;GER;SSV Kronau;J;GER00044;1
GER00045;WOLFERING Steffen;GER;Visier 59 Ennigerloh;J;GER00045;1
GER00046;BESSERT Benjamin;GER;SV Diana Ober-Roden;M;GER00046;2
GER00047;LUCK Markus;GER;ASC Freudenstadt;G;GER00047;2
GER00048;KUNKLER Oskar;GER;ASC Freudenstadt;G;GER00048;2
GER00049;GROSSE Maria;GER;Visier 59 Ennigerloh;C;GER00049;1
GER00050;FUCHS Nikolai;GER;SSV Kronau;C;GER00050;1
GER00051;HORSTMANN Peter;GER;Visier 59 Ennigerloh;C;GER00051;1
GER00052;POSER Katja;GER;SSV Kronau;W;GER00052;1
GER00053;SCHYGULLA Barbara;GER;SK Winsen/Luhe;W;GER00053;1
GER00054;STALLBAUM Niklas;GER;SK Winsen/Luhe;C;GER00054;1
GER00055;BOSCH Robin;GER;ASC Freudenstadt;C;GER00055;2
GER00056;PETRY Christoph;GER;SSV Kronau;C;GER00056;1
GER00057;BERNINGER Armin;GER;SV Hausen;M;GER00057;1
GER00058;HEITMANN Andrea;GER;Visier 59 Ennigerloh;W;GER00058;2
GER00059;LOWER Heinz-Werner;GER;KKSV Wabern;S;GER00059;1
GER00060;HILLENBRAND Katja;GER;-;W;GER00060;1
GER00061;EBEND Melanie;GER;SSV Kronau;W;GER00061;2
GER00062;BLUMTRITT Moritz;GER;SG Bothfeld;J;GER00062;1
GER00063;SCHORMEIER Simon;GER;SG 1880 Untermeitingen;J;GER00063;1
GER00064;FINGER Ingo;GER;-;M;GER00064;1
GER00065;WESTBONKE Thomas;GER;-;M;GER00065;1
GER00066;MOCH Jurgen;GER;-;M;GER00066;1
GER00067;SCHAFER Hertha;GER;SG Langen;G;GER00067;1
GER00068;PFEIFFER Stefan;GER;VfT Hannover;J;GER00068;1
GER00069;WAGENER Wilhelm;GER;KKSV Wabern;S;GER00069;1
GER00070;BRAUN Harold;GER;SV Diana Ober-Roden;M;GER00070;1
GER00071;BENZIG Doris;GER;-;W;GER00071;1
GER00072;BENZIG-GEHRIG Doris;GER;-;W;GER00072;1
GER00073;RONALTER Sebastian;GER;SV Hausen;J;GER00073;1
GER00074;POSER-KEPPLER Katja;GER;SSV Kronau;W;GER00074;1
GER00075;STEIGER Oliver;GER;SG Bothfeld;M;GER00075;3
GER00076;STEITZ Frank;GER;SG Langen;M;GER00076;1
GER00077;HEINE Michael;GER;NSSV;M;GER00077;1
GER00078;ZIMMER Michael;GER;SV Diana Ober-Roden;M;GER00078;1
GER00079;ENGLERT Jonas;GER;SV Hausen;M;GER00079;1
GER00080;LAMMERS Martin;GER;Visier 59 Ennigerloh;M;GER00080;1
GER00081;PFEIFFER Ute;GER;VfT Hannover;W;GER00081;1
GER00082;BENDEL Marc;GER;SV Diana Ober-Roden;J;GER00082;1
GER00083;WILKE Martin;GER;SG Bothfeld;M;GER00083;1
GER00084;HORCH Manuel;GER;SV Diana Ober-Roden;M;GER00084;1
GER00085;KONIG Karl-Heinz;GER;SK Winsen/Luhe;S;GER00085;1
GER00086;SCHYGULLA Karl-Heinz;GER;SK Winsen/Luhe;S;GER00086;1
GER00087;HOFFMANN Markus;GER;SV Meckelfeld;M;GER00087;2
GER00088;BLUMTRITT Lucas;GER;SG Bothfeld;J;GER00088;1
GER00089;KRESSE Maik;GER;-;M;GER00089;1
GER00090;LAZARUS Jochen;GER;SV Hausen;M;GER00090;2
GER00091;NELLES Gordon;GER;Rheinland/SSV Neuss;J;GER00091;1
GER00092;ZERBACH Paul;GER;Rheinland;M;GER00092;1
GER00093;KLEIN Karsten;GER;Rheinland;M;GER00093;1
GER00094;NELLES Fritz;GER;SV Ratingen;S;GER00094;1
GER00095;SCHILLEDER Monika;GER;VfT Hannover;W;GER00095;1
GER00096;BREUNIG Florian;GER;SV Hausen;J;GER00096;1
GER00097;RICKFELDER Jurgen;GER;Visier 59 Ennigerloh;M;GER00097;1
GER00098;SERGEL Hermann;GER;Visier 59 Ennigerloh;M;GER00098;1
GER00099;VON DONOP Carlos;GER;-;J;GER00099;1
GER00100;NIEFENECKER Daniel;GER;SG 1880 Untermeitingen;S;GER00100;1
GER00101;WEIGEL Stephanie;GER;-;M;GER00101;1
GER00102;SCHOLZ Kerstin;GER;-;W;GER00102;1
GER00103;COMBRINK Sebastian;GER;-;J;GER00103;1
GER00104;RUNTE Florian;GER;-;M;GER00104;1
GER00105;KONRAD Jochen;GER;SV Hausen;M;GER00105;1
GER00106;WALDE David;GER;ASC Freudenstadt;M;GER00106;2
GER00107;JAGER Ralf;GER;SG Bothfeld;M;GER00107;1
GER00108;WAGNER Cornelius;GER;-;M;GER00108;1
GER00109;MULLER Richard;GER;SV Hausen;M;GER00109;1
GER00110;SCHWARZ Bettina;GER;SV Hausen;J;GER00110;2
GER00111;THABOR Sascha;GER;SK Winsen/Luhe;M;GER00111;2
GER00112;MEIHOFENER Gerd             ;GER;-;M;GER00112;1
GER00113;SCHWARZ-MULLER Bettina;GER;SV Hausen;W;GER00113;1
GER00114;SCHLECHTER Julia;GER;KKSV Wabern;W;GER00114;1
GER00115;BANNDORF Ralf;GER;-;;GER00115;1
GER00116;BARKAWITZ Klaus;GER;Rheinland;;GER00116;1
GER00117;BECKMANN Markus;GER;SSV Neuss;;GER00117;1
GER00118;BESSERT Gabriele;GER;SV Huttenthal;;GER00118;1
GER00119;CONRAD Stefanie;GER;SV Meckelfeld;;GER00119;1
GER00120;FEIST Michael;GER;-;;GER00120;1
GER00121;GERTLER Claudia;GER;-;;GER00121;1
GER00122;GILLESPIE Christoffer;GER;-;;GER00122;1
GER00123;GROSSE Raphael;GER;Visier 59 Ennigerloh;;GER00123;1
GER00124;HAIER Hermann;GER;SA Aach;;GER00124;1
GER00125;HAIER Rolf;GER;SA Aach;;GER00125;2
GER00126;HAIER Stefanie;GER;SA Aach;;GER00126;1
GER00127;HARTUNG Thomas;GER;-;;GER00127;1
GER00128;HEINE Monika;GER;SG Bothfeld;;GER00128;1
GER00129;HELLWIG Stefan;GER;KKSV Wabern;;GER00129;1
GER00130;HERRMANN Steven;GER;-;;GER00130;1
GER00131;HERZER Jorg;GER;ASV Grossrettbach;;GER00131;1
GER00132;HERZER Nicole ;GER;ASV Grossrettbach;;GER00132;1
GER00133;HESS Joachim;GER;-;;GER00133;1
GER00134;HILLENBRAND Daniel;GER;SSV Kronau;;GER00134;1
GER00135;HILLIGER Manfred;GER;Hamburger SG;;GER00135;1
GER00136;HONSCH Gunther;GER;Hamburger SG;;GER00136;1
GER00137;LOPACKI Reinhold;GER;-;;GER00137;1
GER00138;HUBSCH Olaf;GER;SHS Leverkusen Steinbuchel;;GER00138;2
GER00139;KEMBLOWSKI Marco;GER;Visier 59 Ennigerloh;;GER00139;1
GER00140;KOCH Markus;GER;ASC Freudenstadt;;GER00140;3
GER00141;KUHBERGER Werner;GER;-;;GER00141;1
GER00142;LEHMANN Eduard;GER;-;;GER00142;1
GER00143;LEIM Stefan;GER;-;;GER00143;1
GER00144;LINDNER Walter;GER;ASC Freudenstadt;;GER00144;2
GER00145;LUFT Ralf;GER;-;;GER00145;1
GER00146;MADER Wolfgang;GER;-;;GER00146;1
GER00147;MARDORF Heiko;GER;KKSV Wabern;;GER00147;1
GER00148;NEUBERGER Walter;GER;SV Hausen;;GER00148;1
GER00149;OSTERTAG Winfried;GER;-;;GER00149;1
GER00150;OSWALD Thomas;GER;-;;GER00150;1
GER00151;PFEIFFER Karsten;GER;-;;GER00151;1
GER00152;PRASNICKI Petar;GER;-;;GER00152;1
GER00153;PRUTSCHER Berthold;GER;KKSV Bolingen;;GER00153;1
GER00154;PUTZ Karl-Heinz;GER;PSVS Wurzburg;;GER00154;1
GER00155;REICH Johann;GER;SV Tischardt;;GER00155;1
GER00156;REIMER Ulrich;GER;-;;GER00156;1
GER00157;RUSCHEY Michael;GER;-;;GER00157;1
GER00158;SATTELBERGER Matthias;GER;SV Dettingen;;GER00158;1
GER00159;SCHMIDT Roland;GER;ASC Freudenstadt;;GER00159;2
GER00160;SCHOULA Ralf;GER;-;;GER00160;1
GER00161;SPITTEL Hartmut;GER;ASV Grossrettbach;;GER00161;1
GER00162;STORK Herta;GER;Baden;;GER00162;1
GER00163;SZUCZIES Anke;GER;-;;GER00163;1
GER00164;TIFFERT Byorn;GER;NSSV;;GER00164;1
GER00165;VOGEL Michael;GER;-;;GER00165;1
GER00166;VOIGT Andreas;GER;-;;GER00166;1
GER00167;VORNEKAHL Siggi;GER;SV Meckelfeld;;GER00167;1
GER00168;WALTER Werner;GER;SV Warder;;GER00168;1
GER00169;WEBER Ulrich;GER;-;;GER00169;1
GER00170;WEIGLEIN Werner;GER;KPSG Hammelburg;;GER00170;1
GER00171;WOSTHOFF Andre;GER;Visier 59 Ennigerloh;;GER00171;1
GER00172;BESSERT Benjamin;GER;SV Huttenthal;;GER00172;2
GER00173;WINKLER-HUBSCH Dorothea;GER;SHS Leverkusen Steinbuchel;;GER00173;2
GER00174;WINKLER-HUBSCH Dorothea;GER;SV Waldbruch;;GER00174;2
GER00175;WIEBER Urban;GER;ASC Freudenstadt;;GER00175;2
GER00176;WIEBER Urban;GER;SSV Friedingen;;GER00176;2
GER00177;WEISSMANN Karl-Ernst;GER;SV Dietersweiler;;GER00177;2
GER00178;WALDE David;GER;SV Dietersweiler;;GER00178;2
GER00179;VON DONOP Harald;GER;SV Heiligenrode;;GER00179;2
GER00180;THABOR Sascha;GER;SV Meckelfeld;;GER00180;2
GER00181;STEIGER Oliver;GER;KKSV Reihen;;GER00181;3
GER00182;STEIGER Oliver;GER;SV Diana Ober-Roden;;GER00182;3
GER00183;SCHMIDT Roland;GER;SV Dietersweiler;;GER00183;2
GER00184;LUCK Markus;GER;SV Dietersweiler;;GER00184;2
GER00185;LINDNER Walter;GER;SV Dietersweiler;;GER00185;2
GER00186;LAZARUS Jochen;GER;SG Eisenbach;;GER00186;2
GER00187;KUNKLER Oskar;GER;SV Dietersweiler;;GER00187;2
GER00188;KOCH Markus;GER;SV Einigkeit Karpfhofen;;GER00188;3
GER00189;KOCH Markus;GER;SV Hausen;;GER00189;3
GER00190;HUBSCH Olaf;GER;SV Waldbruch;;GER00190;2
GER00191;HOFFMANN Markus;GER;SK Winsen/Luhe;;GER00191;2
GER00192;HENNE Andreas;GER;ASC Freudenstadt;;GER00192;3
GER00193;HEITMANN Andrea;GER;SG Badenstedt;;GER00193;2
GER00194;HAIER Rolf;GER;ASC Freudenstadt;;GER00194;2
GER00195;BOSCH Robin;GER;SA Aach;;GER00195;2
GER00196;EBEND Melanie;GER;KKSV Huffenhardt;;GER00196;2
GER00197;HOTTE Matthias;GER;-;;GER00197;1
GER00198;KILLINGER Timo;GER;-;;GER00198;1
GER00199;MANGOLD Anita;GER;ASC Freudenstadt;;GER00199;1
GER00200;BLUME Christina;GER;DJS Hannover;;GER00200;1
GER00201;LOPACKI Jutta;GER;-;;GER00201;1
GER00202;SCHRAGEN Wilfried;GER;KKSV Bolingen;;GER00202;1
GER00203;BEUTTENMULLER Andreas;GER;KKSV Reihen;;GER00203;1
GER00204;BRENNEISEN Christian;GER;KKSV Reihen;;GER00204;1
GER00205;LENGEMANN Markus;GER;KKSV Wabern;;GER00205;1
GER00206;BUBENHAGEN Nils;GER;KKSV Wabern;;GER00206;1
GER00207;GROBBAUER Daniel;GER;PSG Darmstadt;;GER00207;1
GER00208;FLEISCHMANN Wilfried;GER;PSVS Wurzburg;;GER00208;1
GER00209;SCHORMEIER Franz;GER;SG 1880 Untermeitingen;;GER00209;1
GER00210;FISCHER Jurgen;GER;SG 1880 Untermeitingen;;GER00210;1
GER00211;NIEFENECKER Thomas;GER;SG 1880 Untermeitingen;;GER00211;1
GER00212;ZOTT Reinhold;GER;SG 1880 Untermeitingen;;GER00212;1
GER00213;TARNOWSKI Marcus;GER;SG 1880 Untermeitingen;;GER00213;1
GER00214;SCHORMEIER Elias;GER;SG 1880 Untermeitingen;;GER00214;1
GER00215;-;GER;-;;GER00215;36
GER00216;MOLLER Kirsten;GER;SG Empelde;;GER00216;1
GER00217;MESSOW Richard;GER;SG Raststatt;;GER00217;1
GER00218;HERZER Vanessa;GER;SG Wechmar;;GER00218;1
GER00219;HERZER Christoph;GER;SG Wechmar;;GER00219;1
GER00220;SIEMON Christopher;GER;SPSV Fuldabruck;;GER00220;1
GER00221;VOCKE Steffen-Kai;GER;SSV Kronau;;GER00221;1
GER00222;SCHERZ Peter;GER;SSV Kronau;;GER00222;1
GER00223;BLOCK Franz;GER;SSV Kronau;;GER00223;1
GER00224;VOCKE Lukas-Tim;GER;SSV Kronau;;GER00224;1
GER00225;GUNTHER Robin;GER;SSV Kronau;;GER00225;1
GER00226;PETRY Marco;GER;SSV Kronau;;GER00226;1
GER00227;MOCH Elias;GER;SSV Kronau;;GER00227;1
GER00228;NIETSCHKE Melanie;GER;SSV Kronau;;GER00228;1
GER00229;ROSSNER Jens;GER;SV Diana Ober-Roden;;GER00229;1
GER00230;GRUPE Ralf;GER;SV Diana Ober-Roden;;GER00230;1
GER00231;RAUCH Angela;GER;SV Giessen;;GER00231;1
GER00232;KONRAD Hugo;GER;SV Hausen;;GER00232;1
GER00233;-;GER;-;;GER00233;36
GER00234;REHSE Peter;GER;SV Huttenthal;;GER00234;1
GER00235;GRUTHOFF Tim;GER;SV Malente;;GER00235;1
GER00236;WEISSMANN Manuel;GER;SV Messstetten;;GER00236;1
GER00237;GLINKE Bianca;GER;SV Rohden;;GER00237;1
GER00238;WINKLER Oliver;GER;VfF Hannover;;GER00238;1
GER00239;HEYLAND Andrea;GER;Visier 59 Ennigerloh;;GER00239;1
GER00240;DIRSCHERL Ilse;GER;Visier 59 Ennigerloh;;GER00240;1
GER00241;WINZIG Bruno;GER;-;;GER00241;1
GER00242;BACH Winfried;GER;-;;GER00242;1
GER00243;LOPACKI Hans Jurgen;GER;-;;GER00243;1
GER00244;ZIEGELE Rudolf;GER;-;;GER00244;1
GER00245;WIDMANN Bernhard;GER;-;;GER00245;1
GER00246;MEINECKE Helmut;GER;-;;GER00246;1
GER00247;SCHWAB Klaus;GER;-;;GER00247;1
GER00248;SCHWAB Cornelia;GER;-;;GER00248;1
GER00249;MUTZ Lothar;GER;-;;GER00249;1
GER00250;VIOL Jan-Henning;GER;-;;GER00250;1
GER00251;ZUBER Julia;GER;-;;GER00251;1
GER00252;FRANKE Thomas;GER;-;;GER00252;1
HKG00001;CHAN Ching-Ho (Paul);HKG;-;M;HKG00001;1
HKG00002;LAU Chi-Leung (Ronald);HKG;-;M;HKG00002;1
HKG00003;TO Chi-Fung (Andy);HKG;-;M;HKG00003;1
HKG00004;LEUNG Kiam-Kin;HKG;-;M;HKG00004;1
HKG00005;IP So-Yee;HKG;-;M;HKG00005;1
HKG00006;TAM Chi-Wai (Sammy);HKG;-;M;HKG00006;1
HUN00001;KALDI Gabor;HUN;-;G;HUN00001;1
HUN00002;HANYECZ Peter;HUN;-;J;HUN00002;1
HUN00003;GOMBOS Laszlo;HUN;-;M;HUN00003;1
HUN00004;SULYOK Laszlo;HUN;-;M;HUN00004;1
HUN00005;BARANYI Jozsef;HUN;-;M;HUN00005;1
HUN00006;KUTI Gusztav;HUN;-;M;HUN00006;1
HUN00007;KOCSIS Maria;HUN;-;W;HUN00007;1
HUN00008;LENART Agota;HUN;-;W;HUN00008;1
HUN00009;VARGA Gabriella;HUN;-;W;HUN00009;1
HUN00010;FARKAS Istvan;HUN;-;M;HUN00010;1
HUN00011;GERGELY Jozsef;HUN;-;M;HUN00011;1
HUN00012;ZSOTER Judit;HUN;-;W;HUN00012;1
HUN00013;PINTER Laszlo;HUN;-;G;HUN00013;1
HUN00014;FARKAS Andras;HUN;-;J;HUN00014;1
HUN00015;BAKOS Bettina;HUN;-;J;HUN00015;1
HUN00016;DALMATI Nora;HUN;-;J;HUN00016;1
HUN00017;TERENYI Antal;HUN;-;S;HUN00017;1
HUN00018;BARANYINE TOTH Erzsebet;HUN;-;W;HUN00018;1
HUN00019;SVAB Sandor;HUN;-;M;HUN00019;1
HUN00020;HOLLANDI Pal;HUN;-;S;HUN00020;1
HUN00021;MATRAI Istvan;HUN;-;S;HUN00021;1
HUN00022;RASKINE KARPATI Krisztina;HUN;-;W;HUN00022;1
HUN00023;GABRIEL Emese;HUN;-;W;HUN00023;1
HUN00024;PALOTAI Gyula;HUN;-;S;HUN00024;1
HUN00025;BIHARINE GABRIEL Emese;HUN;-;W;HUN00025;1
HUN00026;TOROKNE ZSOTER Judit;HUN;-;SW;HUN00026;1
HUN00027;RACZ Gyorgy;HUN;-;SM;HUN00027;1
HUN00028;NEGRUTNE STREZENICZKY Alexandra Marianna;HUN;-;SW;HUN00028;1
HUN00029;RAKOCZI Virag;HUN;-;W;HUN00029;1
HUN00030;IVADI Laszlo;HUN;-;J;HUN00030;1
HUN00031;BARANYINE Erzsebet;HUN;-;W;HUN00031;1
HUN00032;KARPATI Krisztina;HUN;-;W;HUN00032;1
HUN00033;HASKO Mark;HUN;-;C;HUN00033;1
HUN00034;PELECACI Norbert;HUN;-;C;HUN00034;1
HUN00035;FABIAN Denes;HUN;-;M;HUN00035;1
HUN00036;GERGELY Voros;HUN;-;M;HUN00036;1
HUN00037;HANER Tamas;HUN;-;M;HUN00037;1
HUN00038;RACZ Aron;HUN;-;C;HUN00038;1
HUN00039;SULYOK Laszlo Jr.;HUN;-;J;HUN00039;1
HUN00040;PALOTAI Benedek;HUN;-;C;HUN00040;1
HUN00041;HORVATH Andras;HUN;-;M;HUN00041;1
HUN00042;HERZER Nicole;HUN;-;W;HUN00042;1
HUN00043;AGOT Gyorgy;HUN;-;M;HUN00043;1
HUN00044;SALLAI Krisztina;HUN;-;J;HUN00044;1
HUN00045;KOVACS Ivan;HUN;-;M;HUN00045;1
HUN00046;HORVATH Gabriella;HUN;-;W;HUN00046;1
HUN00047;SERES DZSENIFER Brigitta;HUN;-;J;HUN00047;1
HUN00048;KOKAI Laszlo;HUN;-;;HUN00048;1
HUN00049;VERES Adam;HUN;-;;HUN00049;1
HUN00050;DRAHOS Nikolett;HUN;-;;HUN00050;1
IND00001;CHIRANJEEV Rajkhowa;IND;-;M;IND00001;1
IND00002;POOJA Ujade;IND;-;J;IND00002;1
IND00003;KHAN Mohseen;IND;-;J;IND00003;1
IND00004;SHAIKH Tabrej;IND;-;J;IND00004;1
IND00005;KAKADE Mahadev;IND;-;M;IND00005;1
IND00006;JAISWAL Sanjana;IND;-;W;IND00006;1
IND00007;KUMAR Vaibhav;IND;-;G;IND00007;1
IND00008;MOHAN TIWARI Chandra;IND;-;G;IND00008;1
IND00009;SRISVASTAVA Avish;IND;-;G;IND00009;1
IND00010;RAWAT Ankur;IND;-;G;IND00010;1
IRL00001;DELANEY Richard;IRL;-;M;IRL00001;1
IRL00002;McCABE Julian;IRL;-;J;IRL00002;1
IRL00003;McCABE John;IRL;-;M;IRL00003;1
IRL00004;FAGAN Matt;IRL;-;M;IRL00004;1
IRL00005;McCABE Mary;IRL;-;W;IRL00005;1
IRL00006;McCABE Niall;IRL;-;M;IRL00006;1
IRL00007;RYAN Geraldine;IRL;-;W;IRL00007;1
IRL00008;BOYLE Paul;IRL;-;M;IRL00008;1
IRL00009;LYNCH Patrik;IRL;-;M;IRL00009;1
IRL00010;YEOW John;IRL;-;M;IRL00010;1
IRL00011;FIELD Carmel;IRL;-;W;IRL00011;1
IRL00012;McMAHON Dermot;IRL;-;M;IRL00012;1
IRL00013;FITZGERALD Liam;IRL;-;M;IRL00013;1
IRL00014;STEWART David;IRL;-;M;IRL00014;1
IRL00015;McGANN John;IRL;-;M;IRL00015;1
IRL00016;GALLAGHER Tom;IRL;-;M;IRL00016;1
IRL00017;CUDDIHY John;IRL;-;M;IRL00017;1
IRL00018;O'BOYLE Paul;IRL;-;M;IRL00018;1
IRL00019;-;IRL;-;M;IRL00019;36
IRQ00001;AL-MAYYAHI Zaid Qasim Sharhan;IRQ;-;;IRQ00001;1
ITA00001;PETRONI Flavio;ITA;-;M;ITA00001;1
ITA00002;FAVERO Aldo;ITA;-;M;ITA00002;1
ITA00003;BALDASSARRI Marino;ITA;-;M;ITA00003;1
ITA00004;GENNARI Renato;ITA;-;M;ITA00004;1
ITA00005;BENVENUTI Mario;ITA;-;M;ITA00005;1
ITA00006;GINEPRI JANELLI Anna;ITA;-;W;ITA00006;1
ITA00007;FAVA Roberto;ITA;-;M;ITA00007;1
ITA00008;VASSALLO Ivo;ITA;-;M;ITA00008;1
ITA00009;BERTONE Carmela;ITA;-;W;ITA00009;1
ITA00010;CESARI Silvano;ITA;-;M;ITA00010;1
ITA00011;SPINNATO Calcedonio;ITA;-;M;ITA00011;1
ITA00012;TURRICCHIA Cezarino;ITA;-;M;ITA00012;1
ITA00013;SPINELI Salvator;ITA;-;M;ITA00013;1
ITA00014;-;ITA;-;M;ITA00014;36
JPN00001;SUGIYAMA Yoshiaki;JPN;-;M;JPN00001;1
JPN00002;WARABINO Mitsutoshi;JPN;-;M;JPN00002;1
JPN00003;AKIYAMA Shigeru;JPN;-;M;JPN00003;1
JPN00004;YOSHIHARA Tadashi;JPN;-;M;JPN00004;1
JPN00005;MITSUNAGA Hisami;JPN;-;W;JPN00005;1
JPN00006;TAKAUCHI Yuka;JPN;-;W;JPN00006;1
JPN00007;TERASAWA Wataru;JPN;-;M;JPN00007;1
JPN00008;SATOH Kiyoyuki;JPN;-;M;JPN00008;1
JPN00009;YAMAZAKI Yoshikao;JPN;-;J;JPN00009;1
JPN00010;KAZUHISA Iwami;JPN;-;M;JPN00010;1
JPN00011;SAITO Noriaki;JPN;-;M;JPN00011;1
JPN00012;DEMO Takifumo;JPN;-;M;JPN00012;1
JPN00013;AHISA Masahiko;JPN;-;M;JPN00013;1
JPN00014;MURAHAMA Yoiti;JPN;-;M;JPN00014;1
JPN00015;KUROKAWA Nobukazu;JPN;-;M;JPN00015;1
JPN00016;MORIYASU Nishibu;JPN;-;M;JPN00016;1
JPN00017;SATO Takaya;JPN;-;M;JPN00017;1
JPN00018;SATO Yoichi;JPN;-;M;JPN00018;1
JPN00019;TAKIGUCHI Ryuji;JPN;-;M;JPN00019;1
JPN00020;UEMURA Reiko;JPN;-;W;JPN00020;1
JPN00021;SUZUKI Fumika;JPN;-;W;JPN00021;1
JPN00022;ITO Mariko;JPN;-;J;JPN00022;1
JPN00023;TETSUMORI Kida;JPN;-;M;JPN00023;1
JPN00024;OKU Yoshiyuki;JPN;-;M;JPN00024;1
JPN00025;UMEHARA Tomoo;JPN;-;M;JPN00025;1
JPN00026;KAGAWA Takayuki;JPN;-;M;JPN00026;1
JPN00027;OKUDA Hiroto;JPN;-;J;JPN00027;1
JPN00028;MURATA Kouhei;JPN;-;J;JPN00028;1
JPN00029;ISSEI Bekku;JPN;-;J;JPN00029;1
JPN00030;SUZUKI Takara;JPN;-;J;JPN00030;1
JPN00031;HIRAYAMA Kei;JPN;-;J;JPN00031;1
JPN00032;SATO Eiichi;JPN;-;M;JPN00032;1
JPN00033;INOUE Yasunori;JPN;-;M;JPN00033;1
JPN00034;SHIOYA Yu;JPN;-;J;JPN00034;1
JPN00035;MIKI Kunio;JPN;-;S;JPN00035;1
JPN00036;MORISHITA Masahiko;JPN;-;M;JPN00036;1
JPN00037;KIDA Tetsunori;JPN;-;M;JPN00037;1
JPN00038;SYUHEI Sakaguchi;JPN;-;M;JPN00038;1
JPN00039;SUGAWARA Toshifumi;JPN;-;J;JPN00039;1
JPN00040;TAKADA Hiroyuki;JPN;-;J;JPN00040;1
JPN00041;YAMAMOTO Yukimasa;JPN;-;M;JPN00041;1
JPN00042;SAKAI Kozue;JPN;-;W;JPN00042;1
JPN00043;SAKAGAMI Ibuki;JPN;-;M;JPN00043;1
JPN00044;OSAWA Keiichiro;JPN;-;M;JPN00044;1
JPN00045;KAJITA Mitsugu;JPN;-;J;JPN00045;1
JPN00046;KUSABA Kaneyoshi;JPN;-;;JPN00046;1
JPN00047;MASUDA Kazumi;JPN;-;;JPN00047;1
JPN00048;NOMURA Fumiaki;JPN;-;;JPN00048;1
JPN00049;OKUDE Minoru;JPN;-;;JPN00049;1
JPN00050;OOGUCHI Yoshifumi;JPN;-;;JPN00050;1
KAZ00001;YERMEKOV Sultanbek;KAZ;-;;KAZ00001;1
KGZ00001;ABDULLAEV Ashimzhan;KGZ;-;G;KGZ00001;1
KOR00001;MUCK Jung Jae;KOR;-;M;KOR00001;1
KOR00002;J Ko;KOR;-;M;KOR00002;1
KOR00003;GAK Choi Byung;KOR;-;M;KOR00003;1
KOR00004;JA Lee Young;KOR;-;W;KOR00004;1
KOR00005;CHOI Jik Uk;KOR;-;M;KOR00005;1
KOR00006;GILL Na Han;KOR;-;M;KOR00006;1
KOR00007;KIM Jung-Sik;KOR;-;M;KOR00007;1
KOR00008;PARK Chi-Hun;KOR;-;M;KOR00008;1
KOR00009;KIM In-Sub;KOR;-;M;KOR00009;1
KOR00010;PARK Yong-Suk;KOR;-;M;KOR00010;1
KOR00011;PARK Kun-Sam;KOR;-;M;KOR00011;1
KOR00012;LEE Sun-Woo;KOR;-;W;KOR00012;1
LAT00001;RASA Raivo;LAT;-;M;LAT00001;1
LAT00002;PODINS Arnis;LAT;-;M;LAT00002;1
LAT00003;NARUNOWSKI Janis;LAT;-;M;LAT00003;1
LAT00004;STARCHENKOV Igor;LAT;-;M;LAT00004;1
LAT00005;STRAUME Janis;LAT;-;S;LAT00005;1
LAT00006;GUBINA Galina;LAT;-;W;LAT00006;1
LAT00007;MAKEEV Vladimir;LAT;-;M;LAT00007;1
LAT00008;DUNDURS Aivars;LAT;-;M;LAT00008;1
LAT00009;CIEMS Janis;LAT;-;M;LAT00009;1
LAT00010;STARCHENKOVA Ludmila;LAT;-;W;LAT00010;1
LBN00001;AL HAJ HASSAN Mohamad;LBN;-;;LBN00001;1
MGL00001;DONDOV Ganzorig;MGL;-;M;MGL00001;1
MGL00002;TUMURBAATAR Bayarjargal;MGL;-;M;MGL00002;1
MGL00003;BOROO Batsumber;MGL;-;M;MGL00003;1
MGL00004;TAMAAJAV Enkhtuya;MGL;-;W;MGL00004;1
MGL00005;ERDENECHULUUN Yumjirmaa;MGL;-;W;MGL00005;1
MGL00006;ENKHJARGAL Batchimeg;MGL;-;W;MGL00006;1
MGL00007;DASH-OCHIR Agvaan;MGL;-;M;MGL00007;1
